-1.8919277891276391,-1.9962293549301398,-2.1005309207326404,-1.8956984341974994,-1.7913968683949988,-1.6870953025924982,-1.5827937367899976,-1.478492170987497,-1.3741906051849964,-1.2698890393824958,-1.1655874735799951,-1.2294126010787192,-1.2932377285774432,-1.3570628560761673,-1.4208879835748913,-1.4847131110736154,-1.5485382385723394,-1.6123633660710635,-1.6761884935697875,-1.7400136210685115,-1.8038387485672356,-1.8676638760659596,-1.9314890035646837,-1.9953141310634077,-2.0591392585621318,-1.936174872501276,-1.872349745002552,-1.8085246175038279,-1.7446994900051038,-1.6808743625063798,-1.6170492350076557,-1.5532241075089317,-1.4893989800102077,-1.4255738525114836,-1.3617487250127596,-1.2979235975140355,-1.2340984700153115,-1.3215969461792765,-1.3711710891957913,-1.4207452322123062,-1.470319375228821,-1.519893518245336,-1.5694676612618508,-1.6190418042783656,-1.6686159472948805,-1.7181900903113954,-1.7677642333279102,-1.817338376344425,-1.86691251936094,-1.9164866623774548,-1.9660608053939697,-2.0156349484104847,-1.9504258569834851,-1.9008517139669703,-1.8512775709504554,-1.8017034279339406,-1.7521292849174257,-1.7025551419009108,-1.652980998884396,-1.6034068558678811,-1.5538327128513663,-1.5042585698348514,-1.4546844268183365,-1.4051102838018217,-1.3555361407853068,-1.305961997768792,-1.256387854752277,-1.2068137117357622,-1.1572395687192474,-1.1076654257027325,-1.0580912826862177,-1.0085171396697028,-0.9589429966531878,-0.9093688536366729,-0.8597947106201579,-0.8102205676036429,-0.760646424587128,-0.711072281570613,-0.661498138554098,-0.611923995537583,-0.5623498525210681,-0.5127757095045531,-0.4632015664880381,-0.41362742347152315,-0.3640532804550082,-0.3144791374384932,-0.26490499442197823,-0.2153308514054633,-0.16575670838894835,-0.1161825653724334,-0.06660842235591846,-0.01703427933940352,0.032539863677111425,0.22082606994496587,0.4091122762128203,0.5973984824806747,0.7856846887485291,0.9739708950163836,1.162257101284238,1.3505433075520925,1.538829513819947,1.7271157200878016,1.915401926355656,2.1036881326235104,1.8117137937321455,1.623427587464291,1.4351413811964364,1.2468551749285819,1.0585689686607274,0.8702827623928729,0.6819965561250185,0.4937103498571641,0.3054241435893097,0.11713793732145525,-0.0711482689463992,-0.25943447521425367,-0.4477206814821081,-0.6360068877499625,-0.8242930940178169,-1.0125793002856713,-1.2008655065535259,-1.3891517128213804,-1.577437919089235,-1.7657241253570894,-1.954010331624944,-2.1422965378927983,-1.8117137937321455,-1.623427587464291,-1.4351413811964364,-1.2468551749285819,-1.0585689686607274,-0.8702827623928729,-0.6819965561250185,-0.4937103498571641,-0.3054241435893097,-0.11713793732145525,0.0711482689463992,0.25943447521425367,0.4477206814821081,0.6360068877499625,0.8242930940178169,0.832480120233354,0.8406671464488912,0.7580560661042406,0.67544498575959,0.5928339054149394,0.5102228250702888,0.4276117447256382,0.34500066438098753,0.23135315436332626,0.11770564434566501,0.004058134328003754,-0.1095893756896575,-0.22323688570731876,-0.33688439572498,-0.4505319057426413,-0.5641794157603025,-0.6778269257779638,-0.791474435795625,-0.9051219458132863,-1.0187694558309475,-1.1324169658486087,-1.24606447586627,-1.3597119858839313,-1.4733594959015925,-1.5870070059192538,-1.700654515936915,-1.8143020259545763,-1.9279495359722376,-2.041597045989899,-1.8863524899823387,-1.7727049799646775,-1.6590574699470162,-1.545409959929355,-1.4317624499116937,-1.3688999515236546,-1.3060374531356156,-1.2431749547475766,-1.1803124563595375,-1.1174499579714985,-1.0545874595834595,-1.0374300445311078,-1.020272629478756,-1.0031152144264044,-0.9859577993740527,-0.968800384321701,-0.9516429692693493,-0.9344855542169976,-0.917328139164646,-0.9001707241122943,-0.8830133090599426,-0.8658558940075909,-0.8486984789552392,-0.8315410639028875,-0.8143836488505358,-0.7972262337981841,-0.7800688187458324,-0.7629114036934808,-0.7457539886411291,-0.7285965735887774,-0.7114391585364257,-0.694281743484074,-0.6771243284317223,-0.6599669133793706,-0.642809498327019,-0.6256520832746673,-0.6084946682223156,-0.6758297492610159,-0.7431648302997163,-0.8104999113384166,-0.8778349923771169,-0.9451700734158173,-1.0125051544545176,-1.079840235493218,-1.1471753165319183,-1.2145103975706186,-1.281845478609319,-1.3491805596480193,-1.4165156406867196,-1.48385072172542,-1.5511858027641203,-1.6185208838028207,-1.685855964841521,-1.7531910458802213,-1.8205261269189217,-1.887861207957622,-1.9551962889963224,-2.022531370035023,-1.9326649189612997,-1.8653298379225993,-1.797994756883899,-1.7306596758451986,-1.6633245948064983,-1.595989513767798,-1.5286544327290976,-1.4613193516903973,-1.393984270651697,-1.3266491896129966,-1.2593141085742963,-1.191979027535596,-1.1246439464968956,-1.0573088654581952,-0.9899737844194949,-0.9226387033807946,-0.8553036223420942,-0.7879685413033939,-0.7206334602646935,-0.5714627157223487,-0.42229197118000394,-0.27312122663765914,-0.12395048209531431,0.025220262447030517,0.17439100698937535,0.3235617515317202,0.472732496074065,0.6219032406164098,0.7710739851587546,0.9202447297010994,1.0694154742434443,1.2185862187857892,1.3677569633281341,1.516927707870479,1.666098452412824,1.8152691969551689,1.9644399414975138,2.1136106860398587,1.850829255457655,1.7016585109153102,1.5524877663729653,1.4033170218306203,1.2541462772882754,1.1049755327459305,0.9558047882035857,0.8066340436612409,0.6574632991188961,0.5082925545765513,0.3591218100342065,0.20995106549186168,0.08611525178115328,-0.03772056192955511,-0.12443587940580711,-0.2111511968820591,-0.29786651435831113,-0.33114013328440633,-0.36441375221050154,-0.39768737113659675,-0.43096099006269195,-0.46423460898878716,-0.49750822791488236,-0.5307818468409776,-0.5640554657670729,-0.5973290846931681,-0.6306027036192634,-0.5709131738853167,-0.51122364415137,-0.45153411441742325,-0.3918445846834765,-0.33215505494952974,-0.272465525215583,-0.21277599548163625,-0.15308646574768953,-0.0933969360137428,-0.033707406279796064,0.02598212345415067,0.08567165318809741,0.14536118292204414,0.2369005363964144,0.32843988987078465,0.4199792433451549,0.5115185968195252,0.6030579502938954,0.6945973037682657,0.7861366572426359,0.8776760107170062,0.9692153641913764,1.0607547176657466,1.1522940711401168,1.243833424614487,1.3353727780888573,1.4269121315632276,1.5184514850375979,1.6099908385119681,1.7015301919863384,1.7930695454607086,1.8846088989350789,1.9761482524094491,2.0676876058838194,1.9084606465256297,1.8169212930512595,1.7253819395768892,1.7398386499342595,1.7542953602916298,1.768752070649,1.7832087810063704,1.7976654913637407,1.812122201721111,1.8265789120784812,1.8410356224358515,1.8554923327932218,1.869949043150592,1.8844057535079624,1.8988624638653326,1.913319174222703,1.9277758845800732,1.9422325949374435,1.9566893052948138,1.971146015652184,1.9856027260095543,2.0000594363669246,1.9855432896426297,1.9710865792852594,1.9566298689278891,1.9421731585705189,1.9277164482131486,1.9132597378557783,1.898803027498408,1.8843463171410377,1.8698896067836674,1.8554328964262972,1.8409761860689269,1.8265194757115566,1.8120627653541863,1.797606054996816,1.7831493446394457,1.7730699272049393,1.7976549190413944,1.8222399108778495,1.8468249027143047,1.8714098945507598,1.895994886387215,1.9499147613539998,2.003834636320785,1.9460801250332151,1.8921602500664303,1.8382403750996454,1.7843205001328606,1.7304006251660757,1.6764807501992909,1.622560875232506,1.5686410002657212,1.5147211252989363,1.4608012503321515,1.4068813753653666,1.3529615003985818,1.299041625431797,1.245121750465012,1.1912018754982272,1.1372820005314423,1.0833621255646575,1.0294422505978726,0.9755223756310878,0.9216025006643029,0.8676826256975181,0.8299483176776119,0.7922140096577057,0.7544797016377995,0.7167453936178934,0.6790110855979872,0.641276777578081,0.6035424695581748,0.5658081615382686,0.5280738535183624,0.4903395454984562,0.45260523747854997,0.41487092945864373,0.3771366214387375,0.33940231341883126,0.301668005398925,0.2639336973790188,0.22619938935911255,0.1884650813392063,0.15073077331930007,0.11299646529939383,0.0752621572794876,0.03752784925958136,-0.0002064587603248791,-0.03794076678023112,-0.07567507480013735,-0.11340938282004359,-0.15114369083994983,-0.18887799885985607,-0.2266123068797623,-0.26434661489966854,-0.3020809229195748,-0.339815230939481,-0.37754953895938725,-0.4152838469792935,-0.4673923451725395,-0.5195008433657856,-0.5716093415590316,-0.6237178397522777,-0.6758263379455237,-0.7279348361387697,-0.7800433343320158,-0.8321518325252618,-0.8842603307185078,-0.9363688289117539,-0.9884773271049999,-1.040585825298246,-1.092694323491492,-1.123695494719445,-1.154696665947398,-1.185697837175351,-1.3135346687737688,-1.4413715003721865,-1.5692083319706043,-1.697045163569022,-1.8248819951674398,-1.9527188267658575,-2.0805556583642755,-1.8721631684015823,-1.7443263368031645,-1.6164895052047468,-1.488652673606329,-1.3608158420079113,-1.2329790104094935,-1.1051421788110758,-0.9773053472126579,-0.8494685156142401,-0.7216316840158222,-0.5937948524174044,-0.4659580208189865,-0.33812118922056866,-0.21028435762215084,-0.08244752602373301,0.04538930557468482,0.17322613717310265,0.3010629687715205,0.42889980036993836,0.5567366319683562,0.6845734635667741,0.8124102951651919,0.9402471267636098,1.0680839583620276,1.1959207899604454,1.3237576215588631,1.4515944531572809,1.5794312847556986,1.7072681163541163,1.835104947952534,1.9629417795509518,2.0907786111493696,1.8721631684015823,1.7443263368031645,1.6164895052047468,1.488652673606329,1.3608158420079113,1.2329790104094935,1.1051421788110758,0.9773053472126579,0.8957141073798521,0.8141228675470463,0.7303893790084842,0.6466558904699221,0.56292240193136,0.4791889133927979,0.3954554248542358,0.3117219363156737,0.22798844777711158,0.14425495923854947,0.060521470699987354,-0.023212017838574767,-0.10694550637713689,-0.190678994915699,-0.2744124834542611,-0.3581459719928232,-0.4418794605313853,-0.3384576594945411,-0.23503585845769687,-0.13161405742085264,-0.028192256384008407,0.07522954465283582,0.17865134568968005,0.2820731467265243,0.3854949477633685,0.48891674880021274,0.592338549837057,0.6957603508739012,0.7991821519107454,0.9026039529475895,1.0060257539844337,1.0462047369453902,1.0196913300021921,0.9931779230589941,0.9666645161157961,0.940151109172598,0.9136377022294,0.887124295286202,0.8606108883430039,0.8340974813998059,0.8075840744566078,0.7810706675134098,0.7545572605702118,0.7280438536270137,0.7015304466838157,0.6750170397406177,0.7674962463632002,0.8599754529857828,0.9524546596083654,1.044933866230948,1.1374130728535305,1.2298922794761131,1.3223714860986957,1.4148506927212783,1.5073298993438609,1.5998091059664434,1.692288312589026,1.7847675192116086,1.8772467258341912,1.9697259324567737,2.062205139079356,1.9075207933774174,1.8150415867548348,1.7225623801322523,1.762408484237885,1.802254588343518,1.8421006924491508,1.8819467965547836,1.9217929006604164,1.9616390047660492,2.001485108871682,1.9601538958943672,1.9203077917887343,1.8804616876831015,1.8406155835774687,1.8007694794718359,1.760923375366203,1.7210772712605702,1.6812311671549374,1.6413850630493045,1.6015389589436717,1.5616928548380389,1.521846750732406,1.4820006466267732,1.4421545425211404,1.4023084384155076,1.3624623343098747,1.322616230204242,1.282770126098609,1.2429240219929762,1.2030779178873434,1.1632318137817106,1.1233857096760778,1.083539605570445,1.043693501464812,1.0319995139185778,1.0203055263723435,1.0086115388261092,0.996917551279875,0.9852235637336408,0.9735295761874067,0.9618355886411725,0.9501416010949383,0.9384476135487041,0.9267536260024699,0.9150596384562357,0.9033656509100015,0.8916716633637674,0.8799776758175332,0.868283688271299,0.8565897007250648,0.8448957131788306,0.8332017256325964,0.8215077380863622,0.809813750540128,0.7981197629938939,0.7864257754476597,0.7747317879014255,0.7630378003551913,0.7513438128089571,0.7396498252627229,0.7279558377164888,0.8145830133594383,0.9012101890023878,0.9878373646453373,1.0744645402882869,1.1610917159312364,1.247718891574186,1.3343460672171354,1.420973242860085,1.5076004185030345,1.594227594145984,1.6808547697889336,1.767481945431883,1.8541091210748326,1.9407362967177821,2.0273634723607317,1.9133728243570505,1.826745648714101,1.7401184730711514,1.653491297428202,1.5668641217852524,1.4802369461423028,1.3936097704993533,1.3069825948564038,1.2203554192134543,1.1337282435705047,1.0471010679275552,0.9604738922846057,0.8738467166416561,0.7872195409987066,0.7005923653557571,0.6139651897128076,0.527338014069858,0.44071083842690856,0.3540836627839591,0.2674564871410096,0.18082931149806014,0.09420213585511066,0.007574960212161169,-0.07905221543078832,-0.1656793910737378,-0.2523065667166873,-0.33893374235963675,-0.2103168956944744,-0.08170004902931205,0.0469167976358503,0.17553364430101265,0.30415049096617497,0.43276733763133735,0.5613841842964997,0.6774985338549677,0.7936128834134357,0.9097272329719037,1.0258415825303717,1.1419559320888397,1.2580702816473077,1.3741846312057757,1.4902989807642437,1.6064133303227117,1.7225276798811797,1.8386420294396477,1.9547563789981157,2.0708707285565837,1.883885650441532,1.767771300883064,1.651656951324596,1.535542601766128,1.41942825220766,1.303313902649192,1.2760854259982923,1.2488569493473927,1.221628472696493,1.1943999960455933,1.1671715193946937,1.139943042743794,1.1127145660928943,1.0854860894419947,1.058257612791095,1.0310291361401953,1.0038006594892956,0.9765721828383961,0.9073964713823264,0.8382207599262567,0.769045048470187,0.6998693370141172,0.6306936255580475,0.5615179141019778,0.49234220264590806,0.4231664911898383,0.3539907797337685,0.28481506827769876,0.215639356821629,0.14646364536555923,0.07728793390948947,0.00811222245341972,0.18274353460407186,0.357374846754724,0.5320061589053762,0.7066374710560284,0.8812687832066806,1.0559000953573328,1.230531407507985,1.4051627196586371,1.5797940318092893,1.7544253439599415,1.9290566561105937,2.1036879682612457,1.8253686878493478,1.6507373756986956,1.4761060635480434,1.3014747513973912,1.126843439246739,0.9522121270960868,0.7775808149454346,0.6029495027947824,0.4283181906441303,0.25368687849347815,0.07905556634282601,-0.09557574580782613,-0.27020705795847827,-0.18280463511283707,-0.09540221226719585,-0.007999789421554632,0.07940263342408659,0.1668050562697278,0.254207479115369,0.3416099019610102,0.4290123248066514,0.5164147476522927,0.6038171704979339,0.6912195933435752,0.7786220161892164,0.8660244390348577,0.953426861880499,1.0408292847261402,1.1282317075717814,1.2156341304174225,1.3030365532630637,1.3904389761087048,1.477841398954346,1.5652438217999871,1.6526462446456283,1.7400486674912694,1.8274510903369106,1.9148535131825517,2.002255936028193,1.9125975771543589,1.8251951543087177,1.7377927314630766,1.6503903086174354,1.5629878857717943,1.4755854629261531,1.388183040080512,1.3007806172348708,1.2133781943892297,1.1259757715435885,1.0385733486979474,0.9511709258523061,0.8637685030066649,0.7763660801610236,0.6889636573153823,0.6015612344697411,0.5141588116240998,0.4267563887784586,0.3393539659328174,0.2519515430871762,0.164549120241535,0.07714669739589379,-0.010255725449747427,-0.09765814829538864,-0.18506057114102986,-0.27246299398667106,-0.35986541683231227,-0.44726783967795347,-0.5346702625235947,-0.6417709929210068,-0.7488717233184189,-0.855972453715831,-0.963073184113243,-1.0701739145106552,-1.1772746449080673,-1.2843753753054794,-1.3914761057028915,-1.4985768361003036,-1.6056775664977156,-1.7127782968951277,-1.8198790272925398,-1.9269797576899519,-2.0340804880873637,-1.892899269602588,-1.7857985392051758,-1.6786978088077638,-1.5715970784103517,-1.4644963480129396,-1.3573956176155275,-1.2502948872181154,-1.2363822936655926,-1.2224697001130698,-1.208557106560547,-1.194644513008024,-1.1807319194555013,-1.1668193259029784,-1.1529067323504556,-1.1389941387979328,-1.12508154524541,-1.111168951692887,-1.0972563581403643,-1.0833437645878414,-1.0694311710353186,-1.0555185774827958,-1.041605983930273,-1.02769339037775,-1.0137807968252273,-0.9998682032727044,-0.9859556097201816,-1.0064792471698936,-1.0270028846196055,-1.0475265220693175,-1.0680501595190295,-1.0885737969687415,-1.1090974344184534,-1.1832066997917308,-1.257315965165008,-1.3314252305382854,-1.4055344959115628,-1.47964376128484,-1.5537530266581174,-1.6278622920313948,-1.701971557404672,-1.7760808227779494,-1.8501900881512268,-1.924299353524504,-1.9984086188977814,-2.072517884271059,-1.9258907346267227,-1.8409764982957728,-1.756062261964823,-1.671148025633873,-1.5862337893029232,-1.5013195529719734,-1.4164053166410235,-1.3314910803100737,-1.2465768439791238,-1.161662607648174,-1.0767483713172241,-0.9918341349862743,-0.9069198986553244,-0.8220056623243746,-0.7370914259934247,-0.6521771896624748,-0.567262953331525,-0.48234871700057513,-0.32347535272095856,-0.164601988441342,-0.005728624161725426,0.050971031875172705,0.10767068791207084,0.16437034394896896,0.2210699999858671,0.2777696560227652,0.33446931205966335,0.3911689680965615,0.4478686241334596,0.5045682801703577,0.5612679362072558,0.6179675922441539,0.674667248281052,0.73136690431795,0.5717960042038582,0.4122251040897664,0.2526542039756746,0.09308330386158284,-0.06648759625250894,-0.22605849636660072,-0.3856293964806925,-0.43358243799052554,-0.4815354795003586,-0.5294885210101916,-0.5774415625200247,-0.6253946040298577,-0.6733476455396907,-0.5455926694167612,-0.41783769329383175,-0.2900827171709023,-0.16232774104797282,-0.03457276492504335,-0.08703194830651209,-0.13949113168798083,-0.19195031506944957,-0.2444094984509183,-0.296868681832387,-0.3493278652138557,-0.40178704859532444,-0.4304868124973711,-0.45918657639941773,-0.4895319111270927,-0.5198772458547677,-0.5502225805824427,-0.5805679153101176,-0.6109132500377926,-0.6412585847654676,-0.6716039194931426,-0.7019492542208176,-0.7322945889484925,-0.7626399236761675,-0.6662344429226909,-0.5698289621692142,-0.4734234814157376,-0.377018000662261,-0.2806125199087844,-0.18420703915530778,-0.330897679574452,-0.4775883199935962,-0.6242789604127403,-0.7709696008318845,-0.9176602412510286,-1.0643508816701728,-1.211041522089317,-1.357732162508461,-1.5044228029276052,-1.6511134433467494,-1.7978040837658935,-1.9444947241850377,-2.091185364604182,-1.8533093595808559,-1.7066187191617117,-1.5599280787425676,-1.4132374383234234,-1.2665467979042793,-1.1198561574851351,-0.973165517065991,-0.8264748766468468,-0.6797842362277027,-0.8249980394037778,-0.9702118425798529,-1.115425645755928,-1.260639448932003,-1.405853252108078,-1.551067055284153,-1.696280858460228,-1.841494661636303,-1.986708464812378,-2.131922267988453,-1.854786196823925,-1.70957239364785,-1.564358590471775,-1.4191447872957,-1.273930984119625,-1.12871718094355,-0.9835033777674748,-0.8382895745913996,-0.6930757714153245,-0.5478619682392494,-0.40264816506317425,-0.2574343618870991,-0.11222055871102402,0.032993244465051086,0.1782070476411262,0.3234208508172013,0.4686346539932764,0.6138484571693515,0.6100727957217852,0.6062971342742188,0.6025214728266525,0.5987458113790861,0.5949701499315198,0.5911944884839534,0.587418827036387,0.5836431655888207,0.5798675041412543,0.576091842693688,0.5723161812461216,0.5685405197985552,0.5647648583509889,0.5609891969034225,0.5572135354558562,0.5534378740082898,0.5496622125607235,0.5458865511131571,0.5421108896655907,0.5383352282180244,0.534559566770458,0.5307839053228917,0.5270082438753253,0.5232325824277589,0.5194569209801926,0.5156812595326262,0.5119055980850599,0.5081299366374935
